cnt,pos,speed,DTorque,STorque,Force
1659,17.1387,0.0091,-4,0,-1
1660,17.1387,0.0061,-4,0,-1
1661,17.1387,0,-4,0,-1
1662,17.1387,-0.0061,-4,0,-1
1663,17.1387,0,-4,0,-1
1664,17.1387,0,-4,0,-1
1665,17.1387,0,-4,0,-1
1666,17.1387,0.0061,-4,0,-1
1667,17.1387,0.0061,-4,0,-1
1668,17.1387,0.003,-4,0,-1
1669,17.1387,0.0091,-3,0,-1
1670,17.1387,-0.0061,-4,0,-1
1671,17.1387,0,-3,0,-1
1672,17.1387,0.0061,-3,0,-1
1673,17.1387,0,-3,0,-1
1674,17.1387,0,-3,0,-1
1675,17.1387,-0.003,-4,0,-1
1676,17.1387,0,-4,0,-1
1677,17.1387,0.0061,-4,0,-1
1678,17.1387,0.0061,-3,0,-1
1679,17.1386,0.003,-4,0,-1
1680,17.1386,0.003,-4,0,-1
1681,17.1386,0,-3,0,-1
1682,17.1386,0.0091,-3,0,-1
1683,17.1386,0.0061,-3,0,-1
1684,17.1386,0,-3,0,-1
1685,17.1386,0,-4,0,-1
1686,17.1385,-0.003,-2,0,0
1687,17.1385,0.003,-2,0,0
1688,17.1385,-0.003,-2,0,0
1689,17.1385,0.003,-2,0,0
1690,17.1385,0.0061,-2,0,0
1691,17.1385,0.003,-2,0,0
1692,17.1385,-0.003,-2,0,0
1693,17.1385,0.003,-2,0,0
1694,17.1385,0.003,-2,0,0
1695,17.1385,-0.0061,-3,0,-1
1696,17.1385,0,-2,0,0
1697,17.1385,0,-2,0,0
1698,17.1385,-0.003,-2,0,0
1699,17.1385,0,-2,0,0
1700,17.1385,0.003,-2,0,0
1701,17.1385,-0.003,-2,0,0
1702,17.1385,0.003,-2,0,0
1703,17.1385,0,-2,0,0
1704,17.1385,0.0091,-2,0,0
1705,17.1385,0.003,-2,0,0
1706,17.1385,-0.0091,-2,0,0
1707,17.1385,0.003,-2,0,0
1708,17.1385,0,-2,0,0
1709,17.1385,0.003,-2,0,0
1710,17.1385,0,-2,0,0
1711,17.1385,-0.0061,-2,0,0
1712,17.1385,0.0061,-2,0,0
1713,17.1385,0.003,-2,0,0
1714,17.1385,-0.0061,-2,0,0
1715,17.1385,-0.0061,-2,0,0
1716,17.1385,0.003,-2,0,0
1717,17.1385,-0.003,-2,0,0
1718,17.1385,0.003,-2,0,0
1719,17.1385,0,-2,0,0
1720,17.1385,-0.0061,-2,0,0
1721,17.1385,0.0061,-2,0,0
1722,17.1385,0.003,-2,0,0
1723,17.1385,0.003,-1,0,0
1724,17.1385,0.0061,-2,0,0
1725,17.1385,0,-2,0,0
1726,17.1385,-0.003,-2,0,0
1727,17.1385,0.003,-2,0,0
1728,17.1385,0.0091,-2,0,0
1729,17.1385,0,-2,0,0
1730,17.1385,-0.0061,-2,0,0
1731,17.1385,0,-2,0,0
1732,17.1385,0,-2,0,0
1733,17.1385,0,-2,0,0
1734,17.1385,-0.003,-2,0,0
1735,17.1385,0.0061,-1,0,0
1736,17.1384,0,-1,0,0
1737,17.1384,0,-1,0,0
1738,17.1385,-0.003,-1,0,0
1739,17.1384,-0.003,-2,0,0
1740,17.1385,0,-2,0,0
1741,17.1385,-0.003,-2,0,0
1742,17.1385,0,-1,0,0
1743,17.1384,0.0061,-1,0,0
1744,17.1384,0.003,-2,0,0
1745,17.1384,-0.003,-1,0,0
1746,17.1385,0,-1,0,0
1747,17.1384,0.003,-1,0,0
1748,17.1384,-0.0061,-1,0,0
1749,17.1385,-0.003,-1,0,0
1750,17.1384,0.003,-1,0,0
1751,17.1384,-0.003,-1,0,0
1752,17.1385,-0.0061,-1,0,0
1753,17.1385,0.0122,-1,0,0
1754,17.1384,-0.0091,-1,0,0
1755,17.1384,0.003,-1,0,0
1756,17.1384,0.003,-1,0,0
1757,17.1384,0.0061,-1,0,0
1758,17.1384,0.003,-1,0,0
1759,17.1384,-0.003,-1,0,0
1760,17.1384,0.0061,-1,0,0
1761,17.1384,0,-1,0,0
1762,17.1384,0.003,-1,0,0
1763,17.1384,-0.003,-1,0,0
1764,17.1384,0.003,-1,0,0
1765,17.1384,-0.003,-1,0,0
1766,17.1384,0,-1,0,0
1767,17.1384,-0.003,-1,0,0
1768,17.1384,0.0061,-1,0,0
