cnt,pos,speed,DTorque,STorque,Force
2965,129,0.0012,38,-6.1,17
2966,129,0.0012,38,-6.1,17
2967,129,-0.0036,38,-6.1,17
2968,129,0,38,-6.1,17
2969,129,0,38,-6.1,17
2970,129,-0.0012,38,-6.1,17
2971,129,0,38,-6.1,17
2972,129,0.0012,38,-6.1,17
2973,129,0.0036,38,-6.1,17
2974,129,0,38,-6.1,17
2975,129,-0.0012,38,-6.1,17
2976,129,0.0024,38,-6.1,17
2977,129,-0.0012,38,-6.1,17
2978,129,-0.0024,38,-6.1,17
2979,129,0,38,-6.1,17
2980,129,0.0012,38,-6.1,17
2981,129,0.0012,38,-6.1,17
2982,129,-0.0024,38,-6.1,17
2983,129,0,38,-6.1,17
2984,129,-0.0036,38,-6.1,17
2985,129,0,38,-6.1,17
2986,129,0,38,-6.1,17
2987,129,0.0012,38,-6.1,17
2988,129,0.0024,38,-6.1,17
2989,129,0,38,-6.1,17
2990,129,-0.0036,38,-6.1,17
2991,129,-0.0024,38,-6.1,17
2992,129,0,38,-6.1,17
2993,129,-0.0024,38,-6.1,17
2994,129,0.0012,38,-6.1,17
2995,129,0.0048,38,-6.1,17
2996,129,0.0024,38,-6.1,17
2997,129,-0.0048,38,-6.1,17
2998,129,-0.0048,38,-6.1,17
2999,129,0.0048,38,-6.1,17
3000,129,0.0024,38,-6.1,17
3001,129,0.0036,38,-6.1,17
3002,129,-0.0072,38,-6.1,17
3003,129,0,38,-6.1,17
3004,129,0,38,-6.1,17
3005,129,0,38,-6.1,17
3006,129,-0.0024,38,-6.1,17
3007,129,0.0048,38,-6.1,17
3008,129,-0.0012,38,-6.1,17
3009,129,0.0012,38,-6.1,17
3010,129,0.0036,38,-6.1,17
3011,129,-0.0024,38,-6.1,17
3012,129,-0.0012,38,-6.1,17
3013,129,0,38,-6.1,17
3014,129,-0.0024,38,-6.1,17
3015,129,-0.0024,38,-6.1,17
3016,129,0,38,-6.1,17
3017,129,0,38,-6.1,17
3018,129,-0.0012,38,-6.1,17
3019,129,0,38,-6.1,17
3020,129,0.0012,38,-6.1,17
3021,129,0.0012,38,-6.1,17
3022,129,0.0012,39,-6.1,17
3023,129,-0.0012,38,-6.1,17
3024,129,-0.0036,38,-6.1,17
3025,129,0.0012,38,-6.1,17
3026,129,-0.0024,38,-6.1,17
3027,129,0.0012,38,-6.1,17
3028,129,0.0024,38,-6.1,17
3029,129,-0.0024,38,-6.1,17
3030,129,0.0036,38,-6.1,17
3031,129,-0.0012,38,-6.1,17
3032,129,-0.0036,38,-6.1,17
3033,129,-0.0036,38,-6.1,17
3034,129,0,38,-6.1,17
3035,129,0.0048,38,-6.1,17
3036,129,-0.0024,38,-6.1,17
3037,129,0.0048,38,-6.1,17
3038,129,0.0012,38,-6.1,17
3039,129,-0.0024,38,-6.1,17
3040,129,0.0012,38,-6.1,17
3041,129,0,38,-6.1,17
3042,129,0.0024,38,-6.1,17
3043,129,0,38,-6.1,17
3044,129,-0.006,38,-6.1,17
3045,129,0.0012,38,-6.1,17
3046,129,-0.0012,38,-6.1,17
3047,129,0.0036,38,-6.1,17
3048,129,0.0012,38,-6.1,17
3049,129,0,38,-6.1,17
3050,129,0.0012,38,-6.1,17
3051,129,-0.0048,38,-6.1,17
