cnt,pos,speed,DTorque,STorque,Force
3228,174.008,0.0083,133,-35.8,59
3229,174.008,0.0072,133,-35.8,59
3230,174.008,-0.0036,132,-35.8,59
3231,174.008,-0.031,129,-35.8,58
3232,174.008,-0.1156,117,-35.8,52
3233,174.009,-0.2062,109,-35.8,49
3234,174.009,-0.3826,99,-35.8,44
3235,174.01,-0.7009,88,-35.8,39
3236,174.012,-1.1873,76,-35.8,34
3237,174.014,-1.8286,66,-35.8,29
3238,174.018,-2.669,56,-35.7,25
3239,174.024,-3.513,48,-35.7,21
3240,174.032,-4.5274,40,-35.7,18
3241,174.041,-5.5693,33,-35.7,14
3242,174.06,-7.2656,21,-35.7,9
3243,174.075,-8.5458,14,-35.7,6
3244,174.093,-9.8929,6,-35.7,2
3245,174.113,-11.2625,-1,-35.7,0
3246,174.137,-12.7908,-7,-35.7,-3
3247,174.163,-14.3953,-13,-35.7,-5
3248,174.193,-16.057,-19,-35.7,-8
3249,174.225,-17.77,-23,-35.7,-10
3250,174.691,-35.1347,-38,-35.1,-17
3251,174.762,-37.0384,-38,-35.1,-17
3252,174.876,-39.8504,-40,-35.1,-18
3253,174.957,-41.7637,-40,-35.1,-18
3254,174.999,-42.7364,-42,-35.1,-18
3255,175.085,-43.7663,-41,-35.1,-18
3256,175.13,-45.7559,-42,-35.1,-18
3257,175.222,-47.7561,-40,-35.1,-18
3258,175.319,-49.8339,-41,-35.1,-18
3259,175.369,-50.8924,-39,-35.1,-17
3260,175.471,-52.9964,-38,-33,-17
3261,175.579,-55.0158,-36,-33,-16
3262,175.747,-57.1185,-33,-33,-14
3263,175.805,-59.1129,-32,-33,-14
3264,175.924,-60.1082,-30,-33,-13
3265,175.985,-62.1252,-29,-33,-13
3266,176.111,-63.1086,-27,-33,-12
3267,176.175,-65.1864,-27,-33,-12
3268,176.24,-66.2425,-23,-33,-10
3269,176.373,-68.331,-23,-33,-10
3270,176.442,-69.3633,-20,-33,-9
3271,176.725,-72.508,-14,-30.9,-6
3272,176.799,-74.4689,-12,-30.9,-5
3273,176.949,-75.4953,-10,-30.9,-4
3274,177.103,-77.5003,-8,-30.9,-3
3275,177.181,-79.553,-5,-30.9,-2
3276,177.342,-80.664,-3,-30.9,-1
3277,177.423,-82.7334,0,-30.9,0
3278,177.59,-83.9267,6,-30.9,2
3279,177.675,-85.9472,8,-30.9,3
3280,177.848,-86.9426,13,-30.9,5
3281,177.936,-88.9846,16,-30.9,7
3282,178.025,-90.0574,21,-30.9,9
3283,178.206,-92.1662,24,-30.9,10
3284,178.298,-93.1341,31,-30.9,13
3285,178.485,-95.1714,38,-32,17
3286,178.677,-96.0916,40,-32,18
3287,178.774,-98.0168,45,-32,20
3288,178.971,-99.8335,47,-32,21
3289,179.07,-100.882,49,-32,22
3290,179.273,-102.784,53,-32,23
3291,179.479,-103.648,55,-32,24
3292,179.584,-105.471,58,-32,26
