cnt,pos,speed,DTorque,Force
3925,78.9998,-0.0024,92,41
3926,78.9998,-0.0048,92,41
3927,78.9998,-0.006,90,40
3928,78.9998,-0.0322,86,38
3929,78.9999,-0.0966,83,37
3930,79.0001,-0.1371,77,34
3931,79.0003,-0.2456,69,31
3932,79.0018,-0.6377,50,22
3933,79.0032,-0.9536,45,20
3934,79.0041,-1.1527,34,15
3935,79.0067,-1.682,29,13
3936,79.0104,-2.042,20,9
3937,79.0128,-2.7942,16,7
3938,79.0156,-3.6644,7,3
3939,79.0224,-4.1257,2,0
3940,79.0311,-5.0698,1,0
3941,79.0362,-5.5562,1,0
3942,79.0478,-6.4645,2,0
3943,79.0542,-6.8531,5,2
3944,79.0684,-7.6554,8,3
3945,79.076,-8.0035,14,6
3946,79.0923,-8.5196,17,7
3947,79.1008,-8.7735,24,10
3948,79.1186,-9.1455,28,12
3949,79.1277,-9.2659,35,15
3950,79.1463,-9.3958,39,17
3951,79.1557,-9.453,47,21
3952,79.3332,-8.6221,65,29
3953,79.3505,-8.8415,62,27
3954,79.3594,-9.0179,57,25
3955,79.3773,-9.1204,51,22
3956,79.3956,-9.2468,48,21
3957,79.405,-9.5782,41,18
3958,79.4243,-10.0061,38,17
3959,79.4343,-10.2147,31,13
3960,79.4551,-10.7428,28,12
3961,79.4658,-11.0897,20,9
3962,79.5121,-12.4272,10,4
3963,79.5245,-12.8408,7,3
3964,79.5506,-13.2199,7,3
3965,79.5641,-13.9649,7,3
3966,79.5781,-14.3106,10,4
3967,79.6071,-14.6551,12,5
3968,79.6221,-15.2893,15,6
3969,79.6374,-15.5575,20,9
3970,79.6529,-15.8222,24,10
3971,79.6847,-16.1392,30,13
3972,79.7008,-16.3061,34,15
3973,79.7171,-16.4015,38,17
3974,79.75,-16.5588,46,20
3975,79.7831,-16.572,50,22
3976,79.7997,-16.5755,54,24
3977,79.8164,-16.5422,63,28
3978,79.8494,-16.4742,67,30
3979,79.8658,-16.3693,72,32
3980,79.882,-16.2072,77,34
3981,79.8979,-15.8675,82,36
3982,79.9294,-15.6016,83,37
3983,79.9448,-15.2333,83,37
3984,79.9601,-15.0688,83,37
3985,79.9901,-14.9353,80,36
3986,80.0048,-14.673,79,35
3987,80.0195,-14.4894,75,33
3988,80.0485,-14.3643,73,32
3989,80.0628,-14.3416,70,31
3990,80.0772,-14.3071,64,28
3991,80.0915,-14.3607,61,27
3992,80.1494,-14.5872,53,23
3993,80.1641,-14.741,50,22
3994,80.1789,-14.859,48,21
3995,80.194,-15.0271,45,20
3996,80.2091,-15.3882,39,17
3997,80.2245,-15.5671,36,16
3998,80.2559,-16.0582,32,14
3999,80.2883,-16.3467,25,11
4000,80.305,-16.6792,22,9
4001,80.322,-16.9868,19,8
4002,80.3393,-17.2991,15,6
4003,80.375,-18.031,9,4
4004,80.3934,-18.4304,6,2
4005,80.4123,-18.8643,4,1
4006,80.4316,-19.7071,3,1
4007,80.4513,-20.1279,4,1
4008,80.4714,-20.5427,5,2
4009,80.5129,-21.2722,7,3
4010,80.5341,-21.5929,12,5
4011,80.5557,-21.9267,15,6
4012,80.5777,-22.1401,18,8
4013,80.5998,-22.4738,21,9
4014,80.6223,-22.6956,25,11
4015,80.645,-22.8446,28,12
4016,80.6678,-22.9626,32,14
4017,80.6908,-23.1247,36,16
4018,80.7139,-23.114,40,18
4019,80.737,-23.263,43,19
4020,80.7835,-23.257,47,21
4021,80.8068,-23.2522,51,22
4022,80.8532,-23.1676,59,26
4023,80.8763,-23.0854,64,28
4024,80.8993,-23.0019,69,31
4025,80.9221,-22.7826,73,32
4026,80.9448,-22.6681,76,34
4027,80.9672,-22.4679,79,35
4028,80.9895,-22.2581,81,36
4029,81.0116,-22.0864,82,36
4030,81.0335,-21.9016,83,37
4031,81.0766,-21.4546,82,36
4032,81.098,-21.3271,81,36
4033,81.1192,-21.1948,79,35
4034,81.1403,-21.128,77,34
4035,81.1613,-21.0374,76,34
4036,81.1824,-21.0374,74,33
4037,81.2033,-20.9385,73,32
4038,81.2243,-20.9218,72,32
4039,81.2452,-20.9706,70,31
4040,81.2662,-20.9826,67,30
4041,81.2871,-21.0982,62,27
4042,81.3294,-21.1864,60,27
4043,81.3507,-21.2353,58,26
4044,81.372,-21.3581,55,24
4045,81.3936,-21.5404,53,23
4046,81.4152,-21.6787,49,22
4047,81.4371,-21.8778,46,20
4048,81.4592,-22.0948,43,19
4049,81.4816,-22.4083,40,18
4050,81.5043,-22.6681,37,16
4051,81.5505,-23.5956,30,13
4052,81.5741,-23.8983,28,12
4053,81.5979,-24.3668,25,11
4054,81.6223,-24.7054,22,9
4055,81.647,-25.1583,19,8
4056,81.6978,-25.9928,17,7
4057,81.7503,-26.528,15,6
4058,81.7503,-26.9893,15,6
4059,81.7773,-27.4483,16,7
4060,81.8047,-27.9346,18,8
4061,81.8327,-28.3936,21,9
4062,81.8898,-28.7989,24,10
4063,81.8898,-29.2423,27,12
4064,81.9487,-29.6071,31,13
4065,81.9487,-29.9826,35,15
4066,82.009,-30.3342,40,18
4067,82.0396,-30.6084,45,20
4068,82.0705,-30.9112,51,22
4069,82.1016,-31.084,56,25
4070,82.1329,-31.3117,60,27
4071,82.1645,-31.6837,72,32
4072,82.228,-31.8184,79,35
4073,82.2597,-31.7778,85,38
4074,82.2916,-31.8529,90,40
4075,82.3235,-31.903,96,43
4076,82.3554,-31.7933,101,45
4077,82.3872,-31.7933,106,47
4078,82.4189,-31.698,108,48
4079,82.4506,-31.6991,110,49
4080,82.4823,-31.6157,114,51
4081,82.514,-31.6527,116,52
4082,82.6404,-31.5692,119,53
4083,82.672,-31.6002,120,54
4084,82.7354,-31.7266,121,54
4085,82.7671,-31.872,119,53
4086,82.831,-32.0365,119,53
4087,82.8632,-32.2237,120,54
4088,82.8956,-32.35,120,54
4089,82.8956,-32.5574,120,54
