cnt,pos,speed,DTorque,Force
3622,81.9551,-0.0024,30,13
3623,81.9552,0.0036,30,13
3624,81.9551,0.0024,30,13
3625,81.9552,0.0012,30,13
3626,81.9551,-0.0036,30,13
3627,81.9552,-0.0048,30,13
3628,81.9552,-0.0036,30,13
3629,81.9552,-0.0024,30,13
3630,81.9552,-0.0024,30,13
3631,81.9552,-0.0012,30,13
3632,81.9552,-0.0012,30,13
3633,81.9552,-0.0024,30,13
3634,81.9552,0,30,13
3635,81.9552,0,30,13
3636,81.9552,-0.0012,30,13
3637,81.9552,-0.0012,30,13
3638,81.9552,-0.0024,30,13
3639,81.9552,-0.0048,30,13
3640,81.9552,-0.0024,30,13
3641,81.9552,0.0012,30,13
3642,81.9552,0,30,13
3643,81.9552,0,30,13
3644,81.9552,-0.0012,30,13
3645,81.9552,0.0012,30,13
3646,81.9552,-0.0012,30,13
3647,81.9552,0.0024,30,13
3648,81.9552,-0.0024,30,13
3649,81.9553,0,30,13
3650,81.9553,-0.0024,30,13
3651,81.9553,-0.0024,30,13
3652,81.9553,0,30,13
3653,81.9553,-0.0036,30,13
3654,81.9553,0.0012,30,13
3655,81.9553,0,30,13
3656,81.9553,-0.0012,30,13
3657,81.9553,0.0012,30,13
3658,81.9553,0,30,13
3659,81.9553,-0.0048,30,13
3660,81.9553,-0.0024,30,13
3661,81.9553,-0.0036,30,13
3662,81.9553,-0.0036,30,13
3663,81.9553,-0.0024,30,13
3664,81.9553,-0.0024,30,13
3665,81.9553,0.0012,30,13
3666,81.9553,0,30,13
3667,81.9553,-0.0024,30,13
3668,81.9553,0,30,13
3669,81.9553,-0.0012,30,13
3670,81.9553,-0.0024,30,13
3671,81.9553,0.0012,30,13
3672,81.9553,-0.0012,30,13
3673,81.9553,0,30,13
3674,81.9553,-0.0024,30,13
3675,81.9553,0,30,13
3676,81.9553,-0.0024,30,13
3677,81.9553,-0.0048,30,13
3678,81.9553,-0.0024,30,13
3679,81.9553,0,30,13
3680,81.9553,0,30,13
3681,81.9553,0,30,13
3682,81.9553,0.0012,30,13
3683,81.9553,-0.0024,30,13
3684,81.9553,0.0024,30,13
