cnt,pos,speed,DTorque,Force
3902,78.9992,0.0012,97,43
3903,78.9992,0.0024,97,43
3904,78.9992,0,97,43
3905,78.9992,-0.0072,97,43
3906,78.9992,-0.0143,94,42
3907,78.9993,-0.0501,92,41
3908,78.9993,-0.0727,86,38
3909,78.9995,-0.143,82,36
3910,78.9996,-0.2098,74,33
3911,79.0001,-0.3993,70,31
3912,79.0011,-0.6509,60,27
3913,79.0017,-0.8154,50,22
3914,79.0035,-1.2254,45,20
3915,79.0048,-1.4531,35,15
3916,79.0079,-2.0837,30,13
3917,79.01,-2.4461,21,9
3918,79.0153,-3.2221,17,7
3919,79.0185,-3.6858,8,3
3920,79.0264,-4.6419,4,1
3921,79.031,-5.1473,-1,0
3922,79.0418,-6.1939,-3,-1
3923,79.048,-6.6982,-3,-1
3924,79.0619,-7.7162,-1,0
3925,79.0697,-8.1596,3,1
3926,79.0864,-8.9953,6,2
3927,79.0954,-9.3922,12,5
3928,79.1145,-9.9978,15,6
3929,79.3027,-9.7784,68,30
3930,79.3222,-9.5817,67,30
3931,79.3413,-9.4971,66,29
3932,79.3887,-9.5698,59,26
3933,79.3983,-9.6211,55,24
3934,79.4079,-9.7522,53,23
3935,79.4275,-9.9954,51,22
3936,79.4375,-10.1515,49,22
3937,79.4581,-10.3709,45,20
3938,79.4686,-10.7798,42,18
3939,79.4794,-10.9538,37,16
3940,79.4903,-11.1672,35,15
3941,79.5015,-11.4414,32,14
3942,79.5129,-11.6023,29,13
3943,79.5245,-11.8943,26,11
3944,79.5364,-12.1494,22,9
3945,79.5486,-12.4427,19,8
3946,79.561,-12.7407,19,8
3947,79.5738,-13.059,15,6
3948,79.5868,-13.4118,13,5
3949,79.6002,-13.7504,10,4
3950,79.6281,-14.1592,9,4
3951,79.6426,-14.4418,10,4
3952,79.6574,-14.7898,11,4
3953,79.6724,-15.0676,12,5
3954,79.6878,-15.5694,14,6
3955,79.7034,-15.8222,16,7
3956,79.7192,-16.0665,18,8
3957,79.7353,-16.2394,20,9
3958,79.7515,-16.4241,23,10
3959,79.7679,-16.5732,26,11
3960,79.7845,-16.6876,29,13
3961,79.8012,-16.7961,32,14
3962,79.8349,-16.8712,40,18
3963,79.8517,-16.8914,44,19
3964,79.8686,-16.8998,48,21
3965,79.8855,-16.8747,53,23
3966,79.9024,-16.8283,57,25
3967,79.9191,-16.7329,61,27
3968,79.9357,-16.6208,65,29
3969,79.9523,-16.5517,69,31
3970,79.9686,-16.3657,74,33
3971,79.9848,-16.0165,78,35
3972,80.0008,-15.7304,87,39
3973,80.0165,-15.4574,90,40
3974,80.032,-15.1928,92,41
3975,80.0472,-14.8697,92,41
3976,80.0621,-14.5896,92,41
3977,80.0767,-14.2927,92,41
3978,80.091,-14.0913,91,40
3979,80.105,-13.8672,90,40
3980,80.1189,-13.624,88,39
3981,80.1325,-13.5131,85,38
3982,80.1594,-13.2139,83,37
3983,80.1726,-13.1376,81,36
3984,80.1858,-13.0268,79,35
3985,80.1988,-12.9624,75,33
3986,80.2117,-12.8754,72,32
3987,80.2374,-12.8229,69,31
3988,80.2374,-12.7931,65,29
3989,80.2631,-12.8313,62,27
3990,80.2759,-12.8587,59,26
3991,80.2888,-12.904,55,24
3992,80.315,-13.109,48,21
3993,80.3282,-13.1973,44,19
3994,80.3415,-13.3618,40,18
3995,80.355,-13.6908,37,16
3996,80.3687,-13.9053,33,14
3997,80.3826,-14.0877,29,13
3998,80.3967,-14.437,24,10
3999,80.4112,-14.6027,21,9
4000,80.4258,-15.0437,16,7
4001,80.4408,-15.3549,12,5
4002,80.4562,-15.7447,7,3
4003,80.4719,-16.113,6,2
4004,80.488,-16.4396,6,2
4005,80.5045,-16.802,6,2
4006,80.5213,-17.1906,6,2
4007,80.5385,-17.4588,7,3
4008,80.5559,-17.795,9,4
4009,80.5737,-18.0906,12,5
4010,80.5918,-18.3672,15,6
4011,80.6102,-18.6593,18,8
4012,80.6288,-18.8512,21,9
4013,80.6477,-19.0276,24,10
4014,80.6859,-19.1623,27,12
4015,80.7052,-19.2827,31,13
4016,80.7245,-19.3459,34,15
4017,80.7439,-19.4031,37,16
4018,80.7633,-19.4365,40,18
4019,80.7828,-19.4579,44,19
4020,80.8022,-19.4365,47,21
4021,80.8216,-19.4067,51,22
4022,80.8602,-19.0574,59,26
4023,80.8792,-18.8917,63,28
4024,80.8981,-18.7081,71,31
4025,80.9168,-18.4959,71,31
4026,80.9353,-18.2873,75,33
4027,80.9536,-18.0322,79,35
4028,80.9716,-17.7998,82,36
4029,80.9894,-17.5578,84,37
4030,81.007,-17.2693,85,38
4031,81.0243,-17.0476,85,38
4032,81.0581,-16.7806,84,37
4033,81.0747,-16.5839,82,36
4034,81.091,-16.3335,80,36
4035,81.1072,-16.1106,78,35
4036,81.1233,-16.0093,76,34
4037,81.1393,-15.9461,74,33
4038,81.1553,-15.8961,72,32
4039,81.1712,-15.8496,70,31
4040,81.187,-15.8639,69,31
4041,81.2029,-15.8269,64,28
4042,81.2346,-15.8281,62,27
4043,81.2504,-15.8806,59,26
4044,81.2663,-15.8675,55,24
4045,81.2823,-16.0844,52,23
4046,81.2984,-16.1905,48,21
4047,81.3145,-16.3312,45,20
4048,81.3309,-16.4706,39,17
4049,81.3474,-16.6018,39,17
4050,81.364,-16.7818,31,13
4051,81.3807,-17.0071,27,12
4052,81.4324,-17.4791,18,8
4053,81.4502,-17.7652,14,6
4054,81.4683,-18.1026,10,4
4055,81.4867,-18.4375,5,2
4056,81.5055,-19.1492,2,0
4057,81.5247,-19.5533,-5,-2
4058,81.5443,-19.955,-7,-3
4059,81.5642,-20.3627,-9,-4
4060,81.5846,-20.8157,-9,-4
4061,81.6054,-21.2424,-9,-4
4062,81.6266,-21.6763,-8,-3
4063,81.6483,-22.0352,-6,-2
4064,81.6703,-22.3963,-6,-2
4065,81.6927,-22.7635,-3,-1
4066,81.7155,-23.0901,0,0
4067,81.7386,-23.3619,2,0
4068,81.762,-23.6778,2,0
4069,81.7856,-23.9258,5,2
4070,81.8096,-24.1594,12,5
4071,81.8337,-24.3418,12,5
4072,81.8581,-24.4777,19,8
4073,81.8825,-24.5754,23,10
4074,81.9071,-24.6958,27,12
4075,81.9318,-24.7709,31,13
4076,81.9566,-24.7924,35,15
4077,81.9814,-24.79,40,18
4078,82.0309,-24.7805,44,19
4079,82.0556,-24.6791,49,22
4080,82.0556,-24.6315,53,23
4081,82.0803,-24.4872,57,25
4082,82.1534,-24.2202,66,29
4083,82.1775,-24.095,71,31
4084,82.2013,-23.6039,76,34
4085,82.2249,-23.2832,81,36
4086,82.2482,-22.9423,89,40
4087,82.2712,-22.6801,92,41
4088,82.3162,-22.3165,94,42
4089,82.3162,-21.9636,95,42
4090,82.3598,-21.668,96,43
4091,82.3811,-21.3104,96,43
4092,82.4021,-21.004,95,42
4093,82.4228,-20.6655,93,41
4094,82.4431,-20.1517,91,40
4095,82.4633,-19.9491,89,40
4096,82.4832,-19.7559,85,38
4097,82.503,-19.5986,85,38
4098,82.5226,-19.4257,83,37
4099,82.542,-19.2851,78,35
4100,82.5613,-19.1706,75,33
4101,82.5805,-19.0979,72,32
4102,82.6186,-19.0204,69,31
4103,82.6376,-19.0049,66,29
4104,82.6566,-18.9847,62,27
4105,82.6566,-18.9906,59,26
4106,82.6756,-18.9871,55,24
4107,82.6946,-19.0312,55,24
4108,82.7136,-19.0622,52,23
4109,82.7327,-19.148,43,19
4110,82.7711,-19.2732,38,17
4111,82.7905,-19.4162,34,15
4112,82.8298,-19.7547,25,11
4113,82.8498,-19.9574,21,9
4114,82.87,-20.2197,17,7
4115,82.87,-20.4688,13,5
4116,82.9112,-20.7394,8,3
4117,82.9322,-21.0398,4,1
4118,82.9536,-21.3807,-1,0
4119,82.9754,-21.8194,-5,-2
4120,82.9754,-22.1472,-7,-3
4121,83.0201,-22.5322,-8,-3
4122,83.043,-22.9065,-9,-4
4123,83.0664,-23.3679,-9,-4
4124,83.0901,-23.6671,-9,-4
4125,83.0901,-24.1308,-8,-3
4126,83.1142,-24.4658,-7,-3
4127,83.1387,-24.8246,-5,-2
4128,83.1635,-25.0928,-2,0
4129,83.1886,-25.454,1,0
4130,83.214,-25.6375,3,1
4131,83.2397,-25.9511,6,2
4132,83.2656,-26.1752,10,4
4133,83.2918,-26.4052,13,5
4134,83.3447,-26.5268,17,7
4135,83.3714,-26.6734,22,9
4136,83.3982,-26.8081,26,11
4137,83.425,-26.8403,30,13
4138,83.4519,-26.8785,34,15
4139,83.4519,-26.9619,38,17
4140,83.4789,-26.981,43,19
4141,83.5328,-26.8975,48,21
4142,83.5864,-26.6556,64,28
4143,83.613,-26.4672,68,30
4144,83.6395,-26.2848,73,32
4145,83.6658,-26.0786,79,35
4146,83.7177,-25.7985,83,37
4147,83.7177,-25.4611,86,38
4148,83.7431,-25.1691,88,39
4149,83.7683,-24.8782,88,39
4150,83.8178,-24.6088,88,39
4151,83.8421,-24.3215,89,40
4152,83.8662,-24.1236,89,40
4153,83.8901,-23.8363,89,40
4154,83.8901,-23.561,87,39
4155,83.9136,-23.3989,86,38
4156,83.937,-23.1307,84,37
4157,83.9601,-23.0675,82,36
4158,83.9832,-22.9208,80,36
4159,84.0061,-22.7826,78,35
4160,84.0289,-22.7456,76,34
4161,84.0517,-22.5907,73,32
4162,84.0968,-22.5454,70,31
4163,84.0968,-22.5597,67,30
4164,84.1194,-22.6228,63,28
4165,84.142,-22.599,61,27
4166,84.1873,-22.7945,59,26
4167,84.2101,-22.7671,56,25
4168,84.2328,-22.9542,53,23
4169,84.2558,-23.0937,50,22
4170,84.2789,-23.1771,43,19
4171,84.3491,-23.5765,36,16
4172,84.3728,-23.7767,32,14
4173,84.3969,-24.0235,28,12
4174,84.4211,-24.2738,24,10
4175,84.4211,-24.5683,20,9
4176,84.4706,-24.877,16,7
4177,84.4958,-25.2418,12,5
4178,84.5214,-25.6101,9,4
4179,84.5474,-25.9511,6,2
4180,84.5738,-26.826,2,0
4181,84.6279,-27.7034,1,0
4182,84.6556,-28.1349,1,0
4183,84.6837,-28.5342,2,0
4184,84.7122,-28.93,4,1
4185,84.7412,-29.352,5,2
4186,84.7705,-29.7156,5,2
4187,84.8002,-30.103,11,4
4188,84.8303,-30.4129,11,4
4189,84.8608,-30.6847,18,8
4190,84.8914,-31.003,22,9
4191,84.9224,-31.1591,26,11
4192,84.9536,-31.4214,31,13
4193,84.985,-31.599,36,16
4194,85.0166,-31.7564,41,18
4195,85.0802,-31.928,45,20
4196,85.1121,-32.0377,50,22
4197,85.1442,-32.108,60,27
4198,85.1763,-32.0484,66,29
4199,85.2083,-32.0437,72,32
4200,85.2404,-31.9781,77,34
4201,85.3678,-31.6991,93,41
4202,85.3993,-31.5358,96,43
4203,85.4307,-31.4131,98,44
4204,85.4619,-31.1961,99,44
4205,85.4931,-31.0614,100,45
4206,85.5241,-30.9982,101,45
4207,85.5551,-30.9279,103,46
4208,85.6169,-30.817,105,47
4209,85.6477,-30.8158,105,47
4210,85.6785,-30.8254,105,47
4211,85.7402,-30.8421,106,47
4212,85.771,-30.947,105,47
4213,85.802,-31.0459,104,46
4214,85.833,-31.2152,104,46
4215,85.8956,-31.3427,106,47
4216,85.927,-31.4548,105,47
4217,85.9586,-31.7361,104,46
4218,85.9904,-32.0127,103,46
4219,86.0224,-32.1867,103,46
4220,86.0869,-32.3417,102,45
4221,86.1195,-32.8864,97,43
4222,86.1856,-33.2035,97,43
4223,86.2191,-33.5325,97,43
4224,86.253,-34.119,97,43
4225,86.2871,-34.5207,95,42
4226,86.3216,-34.9153,93,41
4227,86.3565,-35.2837,92,41
4228,86.3918,-35.6592,90,40
4229,86.4275,-36.0788,90,40
4230,86.4636,-36.5782,85,38
4231,86.5001,-37.0431,85,38
4232,86.6128,-38.0576,82,36
4233,86.6513,-38.5618,80,36
4234,86.6904,-39.109,80,36
4235,86.73,-40.1306,79,35
4236,86.7702,-40.7182,73,32
4237,86.8523,-41.3572,71,31
4238,86.8942,-41.9484,70,31
4239,86.9367,-42.5159,68,30
4240,86.9798,-43.1262,66,29
4241,87.0236,-43.7485,65,29
4242,87.068,-44.4041,63,28
4243,87.1131,-45.0919,60,27
4244,87.1589,-45.7702,57,25
4245,87.2053,-46.4437,55,24
4246,87.2526,-47.2555,54,24
4247,87.3005,-47.9838,53,23
4248,87.3493,-48.7837,52,23
4249,87.3989,-49.555,51,22
4250,87.4493,-50.4073,49,22
4251,87.5006,-52.0881,48,21
4252,87.5527,-52.9571,47,21
4253,87.6056,-53.8952,47,21
4254,87.7143,-54.7964,48,21
4255,87.77,-55.6619,47,21
4256,87.8265,-57.5334,45,20
4257,87.884,-58.3547,45,20
4258,87.9424,-59.2905,45,20
4259,88.0017,-60.1583,45,20
4260,88.0618,-61.1405,45,20
4261,88.123,-62.0954,44,19
4262,88.3121,-65.0219,47,21
4263,88.3772,-66.0161,48,21
4264,88.5102,-68.095,48,21
4265,88.5783,-69.0713,51,22
4266,88.7175,-70.1859,53,23
4267,88.7175,-71.1848,54,24
4268,88.8608,-72.1039,55,24
4269,88.934,-73.1493,57,25
4270,89.0081,-74.1614,58,26
4271,89.0833,-75.1961,60,27
4272,89.1595,-77.2428,61,27
4273,89.2368,-78.3312,62,27
4274,89.3151,-79.3802,65,29
4275,89.3945,-80.4018,69,31
4276,89.4749,-81.4985,71,31
4277,89.6391,-82.675,75,33
4278,89.7226,-84.7051,78,35
4279,89.8073,-85.7088,81,36
4280,89.893,-86.7137,84,37
