cnt,pos,speed,DTorque,STorque,Force,Dir
1,57.99,-0.01,33.00,0,5.81,-1
2,57.99,-0.02,33.00,0,5.81,-1
3,57.99,0.01,33.00,0,5.81,-1
4,57.99,0.01,33.00,0,5.81,-1
5,57.99,-0.01,33.00,0,5.81,-1
6,57.99,-0.01,33.00,0,5.81,-1
7,57.99,-0.01,33.00,0,5.81,-1
8,57.99,0.00,33.00,0,5.81,-1
9,57.99,0.00,33.00,0,5.81,-1
10,57.99,0.01,33.00,0,5.81,-1
11,57.99,0.00,33.00,0,5.81,-1
12,57.99,-0.01,33.00,0,5.81,-1
13,57.99,-0.01,33.00,0,5.81,-1
14,57.99,-0.00,33.00,0,5.81,-1
15,57.99,0.01,33.00,0,5.81,-1
16,57.99,0.00,33.00,0,5.81,-1
17,57.99,0.01,33.00,0,5.81,-1
18,57.99,-0.00,33.00,0,5.81,-1
19,57.99,-0.01,33.00,0,5.81,-1
20,57.99,-0.02,33.00,0,5.81,-1
21,57.99,-0.01,33.00,0,5.81,-1
22,57.99,0.01,33.00,0,5.81,-1
23,57.99,0.01,33.00,0,5.81,-1
24,57.99,0.01,33.00,0,5.81,-1
25,57.99,0.00,33.00,0,5.81,-1
26,57.99,-0.01,33.00,0,5.81,-1
27,57.99,-0.01,33.00,0,5.81,-1
28,57.99,0.00,33.00,0,5.81,-1
29,57.99,-0.00,33.00,0,5.81,-1
30,57.99,0.02,33.00,0,5.81,-1
31,57.99,0.01,33.00,0,5.81,-1
32,57.99,0.00,33.00,0,5.81,-1
33,57.99,-0.01,33.00,0,5.81,-1
34,57.99,-0.01,33.00,0,5.81,-1
35,57.99,-0.00,33.00,0,5.81,-1
36,57.99,-0.01,33.00,0,5.81,-1
37,57.99,-0.00,33.00,0,5.81,-1
38,57.99,0.00,33.00,0,5.81,-1
39,57.99,0.01,33.00,0,5.81,-1
40,57.99,0.01,33.00,0,5.81,-1
41,57.99,-0.00,33.00,0,5.81,-1
42,57.99,-0.02,33.00,0,5.81,-1
43,57.99,-0.01,33.00,0,5.81,-1
44,57.99,-0.01,33.00,0,5.81,-1
45,57.99,0.01,33.00,0,5.81,-1
46,57.99,0.01,33.00,0,5.81,-1
47,57.99,0.00,33.00,0,5.81,-1
48,57.99,0.00,33.00,0,5.81,-1
49,57.99,-0.01,33.00,0,5.81,-1
50,57.99,-0.01,33.00,0,5.81,-1
51,57.99,-0.00,33.00,0,5.81,-1
52,57.99,0.00,33.00,0,5.81,-1
53,57.99,0.00,33.00,0,5.81,-1
54,57.99,0.00,33.00,0,5.81,-1
55,57.99,0.00,33.00,0,5.81,-1
56,57.99,-0.01,33.00,0,5.81,-1
57,57.99,-0.01,33.00,0,5.81,-1
58,57.99,0.01,33.00,0,5.81,-1
59,57.99,0.00,33.00,0,5.81,-1
60,57.99,0.00,33.00,0,5.81,-1
61,57.99,0.01,33.00,0,5.81,-1
62,57.99,-0.00,33.00,0,5.81,-1
63,57.99,-0.00,33.00,0,5.81,-1
64,57.99,-0.00,33.00,0,5.81,-1
65,57.99,0.01,33.00,0,5.81,-1
66,57.99,0.00,33.00,0,5.81,-1
67,57.99,-0.01,33.00,0,5.81,-1
68,57.99,0.00,33.00,0,5.81,-1
69,57.99,0.00,33.00,0,5.81,-1
70,57.99,0.01,33.00,0,5.81,-1
71,57.99,0.00,33.00,0,5.81,-1
72,57.99,0.00,33.00,0,5.81,-1
73,57.99,0.00,33.00,0,5.81,-1
74,57.99,-0.01,33.00,0,5.81,-1
75,57.99,-0.00,33.00,0,5.81,-1
76,57.99,0.00,33.00,0,5.81,-1
77,57.99,0.00,33.00,0,5.81,-1
78,57.99,0.01,33.00,0,5.81,-1
79,57.99,0.01,33.00,0,5.81,-1
80,57.99,-0.01,33.00,0,5.81,-1
81,57.99,-0.00,33.00,0,5.81,-1
82,57.99,-0.00,33.00,0,5.81,-1
83,57.99,0.00,33.00,0,5.81,-1
84,57.99,0.01,33.00,0,5.81,-1
85,57.99,0.00,33.00,0,5.81,-1
86,57.99,-0.01,33.00,0,5.81,-1
87,57.99,-0.01,33.00,0,5.81,-1
88,57.99,-0.00,33.00,0,5.81,-1
89,57.99,0.00,33.00,0,5.81,-1
90,57.99,0.01,33.00,0,5.81,-1
91,57.99,0.01,33.00,0,5.81,-1
92,57.99,0.00,33.00,0,5.81,-1
93,57.99,-0.00,33.00,0,5.81,-1
94,57.99,0.00,33.00,0,5.81,-1
95,57.99,-0.00,33.00,0,5.81,-1
96,57.99,-0.00,33.00,0,5.81,-1
97,57.99,0.01,33.00,0,5.81,-1
98,57.99,0.00,33.00,0,5.81,-1
99,57.99,0.00,33.00,0,5.81,-1
100,57.99,0.00,33.00,0,5.81,-1
101,57.99,0.00,33.00,0,5.81,-1
102,57.99,0.00,33.00,0,5.81,-1
103,57.99,0.00,33.00,0,5.81,-1
104,57.99,-0.00,33.00,0,5.81,-1
105,57.99,-0.01,33.00,0,5.81,-1
