cnt,pos,speed,DTorque,STorque,Force,Dir
1,90.10,-30.42,190.00,0,33.44,-1
2,90.13,-30.73,191.00,0,33.62,-1
3,90.16,-30.95,193.00,0,33.97,-1
4,90.19,-31.30,194.00,0,34.14,-1
5,90.23,-31.23,195.00,0,34.32,-1
6,90.26,-31.62,197.00,0,34.67,-1
7,90.29,-31.63,198.00,0,34.85,-1
8,90.32,-31.59,200.00,0,35.20,-1
9,90.35,-31.51,201.00,0,35.38,-1
10,90.38,-31.63,202.00,0,35.55,-1
11,90.42,-31.65,203.00,0,35.73,-1
12,90.45,-31.66,204.00,0,35.90,-1
13,90.48,-31.87,205.00,0,36.08,-1
14,90.51,-32.21,206.00,0,36.26,-1
15,90.54,-32.50,207.00,0,36.78,-1
16,90.58,-32.63,209.00,0,36.96,-1
17,90.64,-33.46,212.00,0,37.31,-1
18,90.64,-33.31,214.00,0,37.66,-1
19,90.71,-33.72,216.00,0,38.02,-1
20,90.74,-33.67,218.00,0,38.37,-1
21,90.78,-33.44,219.00,0,38.54,-1
22,90.81,-33.59,220.00,0,38.72,-1
23,90.84,-33.51,222.00,0,39.07,-1
24,90.88,-33.47,223.00,0,39.25,-1
25,90.91,-33.77,224.00,0,39.42,-1
26,90.95,-33.89,225.00,0,39.60,-1
27,90.98,-34.04,226.00,0,39.78,-1
28,91.01,-34.33,228.00,0,40.13,-1
29,91.05,-34.41,229.00,0,40.30,-1
30,91.08,-34.66,230.00,0,40.48,-1
31,91.12,-34.73,231.00,0,40.66,-1
32,91.15,-34.55,233.00,0,41.01,-1
33,91.19,-34.58,234.00,0,41.18,-1
34,91.22,-34.32,235.00,0,41.36,-1
35,91.26,-34.32,235.00,0,41.36,-1
36,91.29,-34.38,236.00,0,41.54,-1
37,91.32,-34.04,237.00,0,41.71,-1
38,91.36,-34.58,239.00,0,42.06,-1
39,91.39,-34.58,240.00,0,42.24,-1
40,91.43,-34.72,241.00,0,42.42,-1
41,91.46,-35.06,243.00,0,42.77,-1
42,91.50,-35.20,244.00,0,42.94,-1
43,91.53,-35.08,245.00,0,43.12,-1
44,91.57,-35.08,247.00,0,43.47,-1
45,91.60,-34.94,248.00,0,43.65,-1
46,91.67,-34.27,249.00,0,43.82,-1
47,91.71,-34.43,249.00,0,43.82,-1
48,91.74,-34.31,250.00,0,44.00,-1
49,91.77,-34.18,251.00,0,44.18,-1
50,91.81,-34.37,251.00,0,44.18,-1
51,91.84,-34.42,252.00,0,44.35,-1
52,91.88,-34.53,253.00,0,44.53,-1
53,91.91,-34.73,254.00,0,44.70,-1
54,91.95,-34.46,255.00,0,44.88,-1
55,91.98,-34.63,256.00,0,45.06,-1
56,92.02,-34.37,257.00,0,45.23,-1
57,92.05,-34.12,258.00,0,45.41,-1
58,92.08,-34.02,258.00,0,45.41,-1
59,92.12,-33.70,258.00,0,45.41,-1
60,92.15,-33.72,258.00,0,45.41,-1
61,92.22,-33.83,259.00,0,45.58,-1
62,92.25,-34.21,260.00,0,45.76,-1
63,92.25,-34.50,260.00,0,45.76,-1
64,92.29,-34.48,262.00,0,46.11,-1
65,92.32,-34.48,263.00,0,46.29,-1
66,92.36,-34.97,264.00,0,46.46,-1
67,92.43,-35.00,266.00,0,46.82,-1
68,92.46,-35.01,267.00,0,46.99,-1
69,92.46,-34.67,267.00,0,46.99,-1
70,92.50,-34.77,268.00,0,47.17,-1
71,92.53,-34.58,269.00,0,47.34,-1
72,92.57,-34.68,269.00,0,47.34,-1
73,92.64,-34.90,270.00,0,47.52,-1
74,92.67,-34.81,270.00,0,47.52,-1
75,92.71,-35.35,271.00,0,47.70,-1
76,92.74,-35.54,272.00,0,47.87,-1
77,92.78,-35.75,273.00,0,48.05,-1
78,92.81,-35.90,274.00,0,48.22,-1
79,92.85,-35.97,275.00,0,48.40,-1
80,92.89,-35.62,276.00,0,48.58,-1
81,92.92,-35.89,276.00,0,48.58,-1
82,92.99,-35.71,276.00,0,48.58,-1
83,93.03,-36.08,277.00,0,48.75,-1
84,93.07,-36.35,277.00,0,48.75,-1
