cnt,pos,speed,DTorque,STorque,Force,Dir
1,20.01,0.00,50.00,0,8.80,-1
2,20.01,0.00,49.00,0,8.62,-1
3,20.01,-0.01,50.00,0,8.80,-1
4,20.01,0.00,50.00,0,8.80,-1
5,20.01,-0.00,49.00,0,8.62,-1
6,20.01,-0.01,49.00,0,8.62,-1
7,20.01,0.00,49.00,0,8.62,-1
8,20.01,0.00,49.00,0,8.62,-1
9,20.01,-0.01,49.00,0,8.62,-1
10,20.01,-0.01,49.00,0,8.62,-1
11,20.01,0.00,49.00,0,8.62,-1
12,20.01,0.01,49.00,0,8.62,-1
13,20.01,0.00,49.00,0,8.62,-1
14,20.01,-0.01,49.00,0,8.62,-1
15,20.01,-0.01,48.00,0,8.45,-1
16,20.01,-0.02,48.00,0,8.45,-1
17,20.01,-0.02,47.00,0,8.27,-1
18,20.01,-0.02,47.00,0,8.27,-1
19,20.01,-0.02,47.00,0,8.27,-1
20,20.01,-0.01,47.00,0,8.27,-1
21,20.01,-0.01,46.00,0,8.10,-1
22,20.01,-0.02,46.00,0,8.10,-1
23,20.01,-0.02,45.00,0,7.92,-1
24,20.01,-0.03,44.00,0,7.74,-1
25,20.01,-0.05,44.00,0,7.74,-1
26,20.01,-0.06,44.00,0,7.74,-1
27,20.01,-0.05,43.00,0,7.57,-1
28,20.01,-0.05,42.00,0,7.39,-1
29,20.01,-0.05,41.00,0,7.22,-1
30,20.01,-0.04,41.00,0,7.22,-1
31,20.01,-0.05,40.00,0,7.04,-1
32,20.01,-0.05,39.00,0,6.86,-1
33,20.01,-0.06,38.00,0,6.69,-1
34,20.01,-0.07,37.00,0,6.51,-1
35,20.01,-0.09,36.00,0,6.16,-1
36,20.01,-0.11,34.00,0,5.98,-1
37,20.01,-0.11,33.00,0,5.81,-1
38,20.01,-0.10,32.00,0,5.63,-1
39,20.01,-0.10,31.00,0,5.46,-1
40,20.01,-0.12,30.00,0,5.28,-1
41,20.01,-0.12,29.00,0,4.93,-1
42,20.01,-0.14,26.00,0,4.58,-1
43,20.01,-0.15,25.00,0,4.40,-1
44,20.01,-0.16,24.00,0,4.22,-1
45,20.01,-0.18,22.00,0,3.87,-1
46,20.01,-0.19,21.00,0,3.70,-1
47,20.01,-0.22,19.00,0,3.34,-1
48,20.01,-0.24,18.00,0,2.82,-1
49,20.01,-0.28,15.00,0,2.64,-1
50,20.01,-0.32,13.00,0,2.29,-1
51,20.02,-0.34,12.00,0,2.11,-1
52,20.02,-0.39,10.00,0,1.76,-1
53,20.02,-0.45,8.00,0,1.41,-1
54,20.02,-0.51,7.00,0,1.23,-1
55,20.02,-0.66,3.00,0,0.53,-1
56,20.02,-0.73,2.00,0,0.35,-1
57,20.02,-0.83,1.00,0,0.18,-1
58,20.02,-0.93,-1.00,0,-0.18,-1
59,20.02,-1.03,-2.00,0,-0.35,-1
60,20.02,-1.14,-4.00,0,-0.70,-1
61,20.02,-1.31,-7.00,0,-1.23,-1
62,20.03,-1.83,-8.00,0,-1.41,-1
63,20.03,-2.06,-9.00,0,-1.58,-1
64,20.03,-2.41,-11.00,0,-1.94,-1
65,20.03,-2.79,-12.00,0,-2.11,-1
66,20.04,-3.10,-13.00,0,-2.29,-1
67,20.04,-3.90,-14.00,0,-2.46,-1
68,20.05,-4.50,-15.00,0,-2.64,-1
69,20.06,-4.96,-16.00,0,-2.82,-1
70,20.06,-5.39,-16.00,0,-2.82,-1
71,20.07,-5.82,-16.00,0,-2.82,-1
72,20.08,-6.06,-17.00,0,-2.99,-1
73,20.09,-6.93,-17.00,0,-2.99,-1
74,20.10,-7.33,-17.00,0,-2.99,-1
75,20.10,-7.52,-17.00,0,-2.99,-1
76,20.11,-8.44,-18.00,0,-3.17,-1
77,20.13,-8.59,-18.00,0,-3.17,-1
78,20.14,-9.16,-19.00,0,-3.34,-1
79,20.15,-9.52,-19.00,0,-3.34,-1
80,20.16,-10.30,-20.00,0,-3.52,-1
81,20.18,-10.58,-20.00,0,-3.52,-1
82,20.19,-11.09,-20.00,0,-3.52,-1
83,20.20,-11.47,-21.00,0,-3.70,-1
84,20.21,-11.87,-21.00,0,-3.70,-1
85,20.23,-12.74,-22.00,0,-3.87,-1
86,20.25,-13.14,-22.00,0,-3.87,-1
87,20.26,-13.54,-22.00,0,-3.87,-1
88,20.28,-13.93,-23.00,0,-4.05,-1
89,20.29,-14.73,-23.00,0,-4.05,-1
90,20.32,-15.25,-23.00,0,-4.05,-1
91,20.34,-15.64,-24.00,0,-4.22,-1
92,20.35,-15.95,-24.00,0,-4.22,-1
93,20.37,-16.63,-25.00,0,-4.40,-1
94,20.39,-16.81,-25.00,0,-4.40,-1
95,20.41,-17.69,-26.00,0,-4.58,-1
