cnt,pos,speed,DTorque,Force
3924,115.001,0.0012,38,17
3925,115.001,0.0036,38,17
3926,115.001,0.0024,38,17
3927,115.001,-0.0036,38,17
3928,115.001,-0.0012,38,17
3929,115.001,0,38,17
3930,115.001,-0.0024,38,17
3931,115.001,0.0024,38,17
3932,115.001,0,38,17
3933,115.001,0,38,17
3934,115.001,-0.0012,38,17
3935,115.001,-0.0024,38,17
3936,115.001,-0.0012,38,17
3937,115.001,0.0036,38,17
3938,115.001,0.0012,38,17
3939,115.001,0.0036,38,17
3940,115.001,-0.0024,38,17
3941,115.001,-0.0012,38,17
3942,115.001,0.0012,38,17
3943,115.001,-0.0012,38,17
3944,115.001,0.0012,38,17
3945,115.001,-0.0048,38,17
3946,115.001,0.0036,38,17
3947,115.001,-0.0012,38,17
3948,115.001,-0.0012,38,17
3949,115.001,0.0024,38,17
3950,115.001,0.0036,38,17
3951,115.001,0.0024,38,17
3952,115.001,0.0012,38,17
3953,115.001,0.0024,38,17
3954,115.001,0.0024,38,17
3955,115.001,-0.0036,38,17
3956,115.001,-0.0036,38,17
3957,115.001,0.0024,38,17
3958,115.001,0.0024,38,17
3959,115.001,0,38,17
3960,115.001,-0.0012,38,17
3961,115.001,-0.0012,38,17
3962,115.001,-0.0012,38,17
3963,115.001,0.006,38,17
3964,115,0.0036,38,17
3965,115,0.0024,38,17
3966,115,0.0024,38,17
3967,115,0.0012,38,17
3968,115,0.0012,38,17
3969,115,0,38,17
3970,115,0,38,17
3971,115,0.0012,38,17
3972,115,-0.0012,38,17
3973,115,0.0012,38,17
3974,115,-0.0024,38,17
3975,115,0,38,17
3976,115,0.0012,38,17
3977,115,0.0012,38,17
3978,115,0.0036,38,17
3979,115,0.0024,38,17
3980,115,0.006,38,17
3981,115,0.0048,38,17
3982,115,0.0024,38,17
3983,115,0.0072,38,17
3984,115,0.0036,38,17
3985,115,0.006,39,17
3986,115,0.0024,39,17
3987,115,0.0012,39,17
3988,115,0.0048,39,17
3989,115,0,38,17
3990,115,0.0012,38,17
3991,115,-0.0024,38,17
3992,115,0,38,17
3993,115,0.0024,38,17
3994,115,0.0012,38,17
3995,115,0.0024,38,17
3996,115,0.0036,38,17
3997,115,0.0048,38,17
3998,115,0.0024,38,17
3999,115,0.0012,38,17
4000,115,0.0024,38,17
4001,115,0.0012,38,17
4002,115,0.006,38,17
4003,115,0.0012,39,17
4004,115,0.0012,39,17
4005,115,0.0036,39,17
4006,115,0.0048,38,17
4007,115,0.006,38,17
4008,115,0.0024,38,17
4009,115,0.0036,38,17
4010,115,-0.0012,39,17
4011,115,0.0036,38,17
4012,115,-0.0024,38,17
4013,115,-0.0024,38,17
4014,115,-0.0012,39,17
4015,115,0.0024,39,17
4016,115,0.0024,39,17
4017,115,0.0024,38,17
4018,115,0.0012,38,17
4019,115,0.0012,39,17
4020,115,-0.0012,39,17
4021,115,0.0012,38,17
4022,115,0.0036,38,17
4023,115,-0.0012,39,17
4024,115,0.0012,39,17
4025,115,-0.0012,39,17
4026,115,-0.0024,39,17
4027,115,0.0012,39,17
4028,115,-0.0024,39,17
4029,115,0.0012,39,17
4030,115,0.0036,38,17
4031,115,0.0012,38,17
4032,115,-0.0012,39,17
4033,115,0.0036,39,17
4034,115,0,38,17
4035,115,0,39,17
4036,115,0.0012,39,17
4037,115,0.0036,39,17
4038,115,0.0036,39,17
4039,115,0.0036,38,17
4040,115,0.0024,38,17
4041,115,0.0024,38,17
4042,115,0.0036,39,17
4043,115,0.0024,39,17
4044,115,0.0048,38,17
4045,115,0.0012,38,17
4046,115,0,39,17
4047,115,0.0012,39,17
4048,115,0.0036,39,17
4049,115,0.0048,39,17
4050,115,0.0072,39,17
4051,115,0.0095,39,17
4052,115,0.0083,39,17
4053,115,0.0048,38,17
4054,115,0.0072,38,17
4055,115,0.0024,38,17
4056,115,0.0024,39,17
4057,115,0,38,17
4058,115,0.0024,38,17
4059,115,0.0012,39,17
4060,115,0.0036,38,17
4061,115,0.0048,38,17
4062,115,0.0072,38,17
4063,115,0.0072,38,17
4064,115,0.0119,39,17
4065,115,0.0143,38,17
4066,115,0.0131,38,17
4067,115,0.0131,38,17
4068,115,0.0119,38,17
4069,115,0.0107,38,17
4070,115,0.0072,38,17
4071,115,0.0119,38,17
4072,115,0.0107,38,17
4073,115,0.0119,38,17
4074,115,0.0119,38,17
4075,115,0.0167,38,17
4076,115,0.0191,38,17
4077,115,0.0203,38,17
4078,115,0.0238,38,17
4079,115,0.0298,38,17
4080,115,0.0322,38,17
4081,115,0.0346,38,17
4082,115,0.031,38,17
4083,115,0.0286,38,17
4084,115,0.031,38,17
4085,115,0.0286,38,17
4086,115,0.031,38,17
4087,115,0.031,38,17
4088,115,0.0334,38,17
4089,115,0.0322,38,17
4090,115,0.0358,38,17
4091,115,0.0322,38,17
4092,115,0.031,37,16
4093,114.999,0.0346,37,16
4094,114.999,0.0334,37,16
4095,114.999,0.0381,37,16
4096,114.999,0.0393,37,16
4097,114.999,0.0405,37,16
4098,114.999,0.0453,37,16
4099,114.999,0.0453,37,16
4100,114.999,0.0489,37,16
4101,114.999,0.0477,37,16
4102,114.999,0.0525,37,16
4103,114.999,0.0513,37,16
4104,114.999,0.0513,36,16
4105,114.999,0.0513,36,16
4106,114.999,0.0477,36,16
4107,114.999,0.0477,36,16
4108,114.999,0.0429,36,16
4109,114.999,0.0477,36,16
4110,114.999,0.0429,36,16
4111,114.999,0.0393,36,16
4112,114.999,0.0381,36,16
4113,114.999,0.0358,36,16
4114,114.999,0.0322,36,16
4115,114.998,0.031,36,16
4116,114.998,0.0286,36,16
4117,114.998,0.025,36,16
4118,114.998,0.0238,36,16
4119,114.998,0.0191,36,16
4120,114.998,0.0155,36,16
4121,114.998,0.0107,36,16
4122,114.998,0.0107,36,16
4123,114.998,0.0036,36,16
4124,114.998,-0.0012,36,16
4125,114.998,-0.0012,36,16
4126,114.998,-0.006,36,16
4127,114.998,-0.006,36,16
4128,114.998,-0.006,36,16
4129,114.998,-0.0095,36,16
4130,114.998,-0.0072,36,16
4131,114.998,-0.006,36,16
4132,114.998,-0.006,36,16
4133,114.998,-0.0072,36,16
4134,114.998,-0.006,36,16
4135,114.998,-0.006,36,16
4136,114.998,-0.0036,36,16
4137,114.998,0.0012,36,16
4138,114.998,0.0012,36,16
4139,114.998,0.0012,36,16
4140,114.998,0.0012,36,16
4141,114.998,-0.0012,36,16
4142,114.998,0.0012,36,16
4143,114.998,-0.0048,36,16
4144,114.998,-0.0072,36,16
4145,114.998,-0.0083,36,16
4146,114.998,-0.0083,36,16
4147,114.998,-0.0107,36,16
4148,114.998,-0.0131,36,16
4149,114.998,-0.0107,36,16
4150,114.998,-0.0107,36,16
4151,114.998,-0.0107,36,16
4152,114.998,-0.0155,36,16
4153,114.999,-0.0179,36,16
4154,114.999,-0.0179,36,16
4155,114.999,-0.0238,36,16
4156,114.999,-0.0238,36,16
4157,114.999,-0.025,36,16
4158,114.999,-0.0238,36,16
4159,114.999,-0.0274,36,16
4160,114.999,-0.0286,36,16
4161,114.999,-0.031,36,16
4162,114.999,-0.0346,36,16
4163,114.999,-0.0346,36,16
4164,114.999,-0.0381,36,16
4165,114.999,-0.0393,36,16
4166,114.999,-0.0429,36,16
4167,114.999,-0.0441,36,16
4168,114.999,-0.0429,36,16
4169,114.999,-0.0429,37,16
4170,114.999,-0.0405,36,16
4171,114.999,-0.0405,36,16
4172,114.999,-0.0453,36,16
4173,114.999,-0.0405,36,16
4174,114.999,-0.0453,36,16
4175,114.999,-0.0453,37,16
4176,114.999,-0.0405,37,16
4177,114.999,-0.0429,37,16
4178,114.999,-0.0393,37,16
4179,114.999,-0.0393,37,16
4180,114.999,-0.0381,37,16
4181,114.999,-0.0381,37,16
4182,115,-0.0322,37,16
4183,115,-0.031,37,16
4184,115,-0.0334,37,16
4185,115,-0.031,37,16
4186,115,-0.0274,37,16
4187,115,-0.0274,37,16
4188,115,-0.0274,37,16
4189,115,-0.0274,37,16
4190,115,-0.025,37,16
4191,115,-0.031,37,16
4192,115,-0.031,37,16
4193,115,-0.0405,37,16
4194,115,-0.0453,37,16
4195,115,-0.0525,37,16
4196,115,-0.0632,37,16
4197,115,-0.0679,38,17
4198,115,-0.0715,38,17
4199,115,-0.0799,38,17
4200,115,-0.0823,38,17
4201,115.001,-0.0989,39,17
4202,115.001,-0.1037,39,17
4203,115.001,-0.1144,39,17
4204,115.001,-0.1144,39,17
4205,115.001,-0.118,39,17
4206,115.001,-0.1156,39,17
4207,115.001,-0.1156,40,18
4208,115.001,-0.1109,40,18
4209,115.001,-0.1097,40,18
4210,115.002,-0.1073,40,18
4211,115.002,-0.0977,40,18
4212,115.002,-0.0894,40,18
4213,115.002,-0.0787,40,18
4214,115.002,-0.0691,40,18
4215,115.002,-0.0572,40,18
4216,115.002,-0.0429,40,18
4217,115.002,-0.0429,40,18
4218,115.002,-0.0286,40,18
4219,115.002,-0.0155,39,17
4220,115.002,-0.0012,39,17
4221,115.002,0.0083,39,17
4222,115.002,0.0191,39,17
4223,115.002,0.025,39,17
4224,115.002,0.0298,39,17
4225,115.002,0.0262,39,17
4226,115.002,0.025,39,17
4227,115.002,0.0262,39,17
4228,115.002,0.0262,39,17
4229,115.002,0.0226,39,17
4230,115.002,0.0226,39,17
4231,115.002,0.0167,39,17
4232,115.002,0.0167,39,17
4233,115.002,0.0155,39,17
4234,115.002,0.0155,39,17
4235,115.002,0.0191,39,17
4236,115.002,0.0143,39,17
4237,115.002,0.0179,39,17
4238,115.002,0.0179,39,17
4239,115.002,0.0179,39,17
4240,115.002,0.0203,39,17
4241,115.002,0.0179,39,17
4242,115.002,0.025,39,17
4243,115.002,0.0226,39,17
4244,115.002,0.0262,39,17
4245,115.002,0.0298,39,17
4246,115.002,0.0262,39,17
4247,115.002,0.025,39,17
4248,115.002,0.025,39,17
4249,115.001,0.0238,39,17
4250,115.001,0.0203,39,17
4251,115.001,0.0226,39,17
4252,115.001,0.0215,39,17
4253,115.001,0.0167,39,17
4254,115.001,0.0155,39,17
4255,115.001,0.0203,39,17
4256,115.001,0.0143,39,17
4257,115.001,0.0107,39,17
4258,115.001,0.006,39,17
4259,115.001,0.006,39,17
4260,115.001,0,39,17
4261,115.001,-0.0048,40,18
4262,115.001,-0.0072,40,18
4263,115.001,-0.0072,40,18
4264,115.001,-0.0095,40,18
4265,115.001,-0.0107,40,18
4266,115.001,-0.0095,40,18
4267,115.001,-0.0072,40,18
4268,115.001,-0.0048,40,18
4269,115.001,-0.0036,40,18
4270,115.001,0.0036,40,18
4271,115.001,0.006,40,18
4272,115.001,0.0024,40,18
4273,115.001,0.0024,40,18
4274,115.001,0.006,40,18
4275,115.001,-0.0024,40,18
4276,115.001,-0.0012,40,18
4277,115.001,0,40,18
4278,115.001,-0.0036,40,18
4279,115.001,-0.0012,40,18
4280,115.001,0,40,18
4281,115.001,0.0024,40,18
