cnt,pos,speed,DTorque,DAC,STorque
0,-111.136,8.7783,22,0,0
1,-111.038,2.6213,68,0,0
2,-111.02,1.1611,82,0,0
3,-111.013,0.6318,89,0,0
4,-111.011,0.4673,91,0,0
5,-111.009,0.2921,93,0,0
6,-111.008,0.2623,94,0,0
7,-111.007,0.2146,94,0,0
8,-111.006,0.2038,95,0,0
9,-111.005,0.1943,95,0,0
10,-111.005,0.1883,95,0,0
11,-111.004,0.1824,95,0,0
12,-111.004,0.1812,94,0,0
13,-111.003,0.1907,94,0,0
14,-111.003,0.186,94,0,0
15,-111.002,0.18,93,0,0
16,-111.002,0.18,93,0,0
17,-111.001,0.1836,93,0,0
18,-111,0.1657,92,0,0
19,-110.999,0.1538,92,0,0
20,-110.999,0.1323,91,0,0
21,-110.999,0.1252,91,0,0
22,-110.998,0.1073,91,0,0
23,-110.998,0.093,90,0,0
24,-110.997,0.0882,90,0,0
25,-110.997,0.0775,90,0,0
26,-110.997,0.0727,90,0,0
27,-110.997,0.0572,89,0,0
28,-110.996,0.0381,89,0,0
29,-110.996,0.0286,88,0,0
30,-110.996,0.0226,88,0,0
31,-110.996,0.0203,88,0,0
32,-110.996,0.0226,87,0,0
33,-110.996,0.0226,87,0,0
34,-110.996,0.025,87,0,0
35,-110.996,0.025,87,0,0
36,-110.995,0.0226,86,0,0
37,-110.995,0.0226,86,0,0
38,-110.995,0.0215,85,0,0
39,-110.995,0.0191,85,0,0
40,-110.995,0.0179,85,0,0
41,-110.995,0.0131,85,0,0
42,-110.995,0.0143,85,0,0
43,-110.995,0.0119,84,0,0
44,-110.995,0.0072,84,0,0
45,-110.995,0.0012,83,0,0
46,-110.995,0.0072,83,0,0
47,-110.995,0,83,0,0
48,-110.995,-0.0012,82,0,0
49,-110.995,0,82,0,0
50,-110.995,-0.0012,82,0,0
51,-110.995,0.0012,82,0,0
52,-110.995,-0.0048,81,0,0
53,-110.995,0.0024,81,0,0
54,-110.995,-0.0036,81,0,0
55,-110.995,-0.0012,81,0,0
56,-110.995,-0.0012,80,0,0
57,-110.995,-0.0012,80,0,0
58,-110.995,-0.0012,80,0,0
59,-110.995,0.0036,80,0,0
60,-110.995,0.0036,79,0,0
61,-110.995,-0.0024,79,0,0
62,-110.995,-0.0012,79,0,0
63,-110.995,0,79,0,0
64,-110.995,0.0024,79,0,0
65,-110.995,-0.0036,78,0,0
66,-110.995,-0.0048,78,0,0
67,-110.995,0.0012,78,0,0
68,-110.995,-0.0036,78,0,0
69,-110.995,-0.0036,77,0,0
70,-110.995,0.0012,77,0,0
71,-110.995,-0.0024,77,0,0
72,-110.995,-0.0072,77,0,0
73,-110.995,0,76,0,0
